Game_ID,Event_Index,Game_Date,Game_Code,Period,Home_Team,Visitor_Team,Description,Home_Points_Before,Home_Points_After,Visitor_Points_Before,Visitor_Points_After,Point_Change,Score_Diff,Score_Diff_After,Video_Link,Thumbnail_Link,Event_Link
0022500441,61,2025-12-28,2025-12-28/GSWTOR,1,TOR,GSW,Curry 25' 3PT Jump Shot (6 PTS) (Green 2 AST),13,13,13,16,3,0,3,https://videos.nba.com/nba/pbp/media/2025/12/28/0022500441/61/775ceffe-26c2-974d-e1d3-67e31fa3afb6_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/28/0022500441/61/775ceffe-26c2-974d-e1d3-67e31fa3afb6_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=61&GameID=0022500441&Season=2025-2026&flag=1&title=Curry+25%27+3PT+Jump+Shot+%286+PTS%29+%28Green+2+AST%29
0022500011,263,2025-12-25,2025-12-25/DALGSW,2,GSW,DAL,Curry 33' 3PT Jump Shot (8 PTS) (Moody 1 AST),43,46,38,38,3,5,8,https://videos.nba.com/nba/pbp/media/2025/12/25/0022500011/263/ebd63a2a-f24d-ac8c-7884-4921b482ec36_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/25/0022500011/263/ebd63a2a-f24d-ac8c-7884-4921b482ec36_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=263&GameID=0022500011&Season=2025-2026&flag=1&title=Curry+33%27+3PT+Jump+Shot+%288+PTS%29+%28Moody+1+AST%29
0022500011,677,2025-12-25,2025-12-25/DALGSW,4,GSW,DAL,Curry 26' 3PT Pullup Jump Shot (23 PTS),112,115,104,104,3,8,11,https://videos.nba.com/nba/pbp/media/2025/12/25/0022500011/677/07a28537-780a-4f16-79fc-a9479da0916a_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/25/0022500011/677/07a28537-780a-4f16-79fc-a9479da0916a_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=677&GameID=0022500011&Season=2025-2026&flag=1&title=Curry+26%27+3PT+Pullup+Jump+Shot+%2823+PTS%29
0022500407,597,2025-12-22,2025-12-22/ORLGSW,4,GSW,ORL,Curry 29' 3PT Jump Shot (26 PTS) (Podziemski 5 AST),99,102,85,85,3,14,17,https://videos.nba.com/nba/pbp/media/2025/12/22/0022500407/597/4b98137d-0602-466e-15f9-d34842676e68_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/22/0022500407/597/4b98137d-0602-466e-15f9-d34842676e68_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=597&GameID=0022500407&Season=2025-2026&flag=1&title=Curry+29%27+3PT+Jump+Shot+%2826+PTS%29+%28Podziemski+5+AST%29
0022500407,451,2025-12-22,2025-12-22/ORLGSW,3,GSW,ORL,Curry 28' 3PT Jump Shot (21 PTS) (Payton II 5 AST),77,80,75,75,3,2,5,https://videos.nba.com/nba/pbp/media/2025/12/22/0022500407/451/4ffed5d1-288a-3f4f-2ba8-8fc05ba7212b_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/22/0022500407/451/4ffed5d1-288a-3f4f-2ba8-8fc05ba7212b_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=451&GameID=0022500407&Season=2025-2026&flag=1&title=Curry+28%27+3PT+Jump+Shot+%2821+PTS%29+%28Payton+II+5+AST%29
0022500407,416,2025-12-22,2025-12-22/ORLGSW,3,GSW,ORL,Curry 31' 3PT Jump Shot (16 PTS) (Moody 1 AST),69,72,73,73,3,4,1,https://videos.nba.com/nba/pbp/media/2025/12/22/0022500407/416/47ada1f2-835c-b1d2-b6b3-bbe46bd6ebfa_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/22/0022500407/416/47ada1f2-835c-b1d2-b6b3-bbe46bd6ebfa_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=416&GameID=0022500407&Season=2025-2026&flag=1&title=Curry+31%27+3PT+Jump+Shot+%2816+PTS%29+%28Moody+1+AST%29
0022500407,409,2025-12-22,2025-12-22/ORLGSW,3,GSW,ORL,Curry 28' 3PT Step Back Jump Shot (13 PTS),66,69,71,71,3,5,2,https://videos.nba.com/nba/pbp/media/2025/12/22/0022500407/409/0f8b12ed-0061-b01f-7db0-12b6fd131fe2_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/22/0022500407/409/0f8b12ed-0061-b01f-7db0-12b6fd131fe2_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=409&GameID=0022500407&Season=2025-2026&flag=1&title=Curry+28%27+3PT+Step+Back+Jump+Shot+%2813+PTS%29
0022500392,740,2025-12-20,2025-12-20/PHXGSW,4,GSW,PHX,Curry 30' 3PT Jump Shot (24 PTS) (Podziemski 5 AST),109,112,105,105,3,4,7,https://videos.nba.com/nba/pbp/media/2025/12/20/0022500392/740/cb94be35-3815-1b3b-eac6-ef2b04fa8497_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/20/0022500392/740/cb94be35-3815-1b3b-eac6-ef2b04fa8497_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=740&GameID=0022500392&Season=2025-2026&flag=1&title=Curry+30%27+3PT+Jump+Shot+%2824+PTS%29+%28Podziemski+5+AST%29
0022500392,206,2025-12-20,2025-12-20/PHXGSW,2,GSW,PHX,Curry 32' 3PT Running Jump Shot (10 PTS) (Payton II 1 AST),34,37,46,46,3,12,9,https://videos.nba.com/nba/pbp/media/2025/12/20/0022500392/206/c2094bc2-7d36-3fd4-7348-73859c0a291b_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/20/0022500392/206/c2094bc2-7d36-3fd4-7348-73859c0a291b_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=206&GameID=0022500392&Season=2025-2026&flag=1&title=Curry+32%27+3PT+Running+Jump+Shot+%2810+PTS%29+%28Payton+II+1+AST%29
0022500392,646,2025-12-20,2025-12-20/PHXGSW,4,GSW,PHX,Curry 26' 3PT Step Back Jump Shot (17 PTS),95,98,90,90,3,5,8,https://videos.nba.com/nba/pbp/media/2025/12/20/0022500392/646/2bc23aed-c50b-ca36-87e0-c92dd2975c36_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/20/0022500392/646/2bc23aed-c50b-ca36-87e0-c92dd2975c36_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=646&GameID=0022500392&Season=2025-2026&flag=1&title=Curry+26%27+3PT+Step+Back+Jump+Shot+%2817+PTS%29
0022500392,30,2025-12-20,2025-12-20/PHXGSW,1,GSW,PHX,Curry 27' 3PT Jump Shot (5 PTS) (Moody 1 AST),4,7,8,8,3,4,1,https://videos.nba.com/nba/pbp/media/2025/12/20/0022500392/30/64d03de1-fea9-1ede-a0a6-51c6d4a9c8ec_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/20/0022500392/30/64d03de1-fea9-1ede-a0a6-51c6d4a9c8ec_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=30&GameID=0022500392&Season=2025-2026&flag=1&title=Curry+27%27+3PT+Jump+Shot+%285+PTS%29+%28Moody+1+AST%29
0022500378,83,2025-12-18,2025-12-18/GSWPHX,1,PHX,GSW,St. Curry 27' 3PT Jump Shot (5 PTS) (Green 1 AST),15,15,11,14,3,4,1,https://videos.nba.com/nba/pbp/media/2025/12/18/0022500378/83/4cfed1a0-1a31-274d-ea32-515527ddaba0_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/18/0022500378/83/4cfed1a0-1a31-274d-ea32-515527ddaba0_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=83&GameID=0022500378&Season=2025-2026&flag=1&title=St.+Curry+27%27+3PT+Jump+Shot+%285+PTS%29+%28Green+1+AST%29
0022500378,502,2025-12-18,2025-12-18/GSWPHX,3,PHX,GSW,St. Curry 26' 3PT Jump Shot (11 PTS) (Jackson-Davis 3 AST),66,66,68,71,3,2,5,https://videos.nba.com/nba/pbp/media/2025/12/18/0022500378/502/17b0e2fa-c5b9-546a-366d-c8d4c16b4f23_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/18/0022500378/502/17b0e2fa-c5b9-546a-366d-c8d4c16b4f23_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=502&GameID=0022500378&Season=2025-2026&flag=1&title=St.+Curry+26%27+3PT+Jump+Shot+%2811+PTS%29+%28Jackson-Davis+3+AST%29
0022501221,191,2025-12-14,2025-12-14/GSWPOR,2,POR,GSW,St. Curry 25' 3PT Pullup Jump Shot (9 PTS),34,34,31,34,3,3,0,https://videos.nba.com/nba/pbp/media/2025/12/14/0022501221/191/089aa91e-298d-a971-7843-a9d4740db2f8_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/14/0022501221/191/089aa91e-298d-a971-7843-a9d4740db2f8_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=191&GameID=0022501221&Season=2025-2026&flag=1&title=St.+Curry+25%27+3PT+Pullup+Jump+Shot+%289+PTS%29
0022501221,690,2025-12-14,2025-12-14/GSWPOR,4,POR,GSW,St. Curry 28' 3PT Pullup Jump Shot (43 PTS) (Green 7 AST),121,121,121,124,3,0,3,https://videos.nba.com/nba/pbp/media/2025/12/14/0022501221/690/749051b9-3cb7-9402-6563-35e03a23efec_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/14/0022501221/690/749051b9-3cb7-9402-6563-35e03a23efec_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=690&GameID=0022501221&Season=2025-2026&flag=1&title=St.+Curry+28%27+3PT+Pullup+Jump+Shot+%2843+PTS%29+%28Green+7+AST%29
0022501221,24,2025-12-14,2025-12-14/GSWPOR,1,POR,GSW,St. Curry 27' 3PT Jump Shot (3 PTS) (Green 1 AST),5,5,0,3,3,5,2,https://videos.nba.com/nba/pbp/media/2025/12/14/0022501221/24/8d34ff72-677d-e288-6870-bce37d381000_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/14/0022501221/24/8d34ff72-677d-e288-6870-bce37d381000_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=24&GameID=0022501221&Season=2025-2026&flag=1&title=St.+Curry+27%27+3PT+Jump+Shot+%283+PTS%29+%28Green+1+AST%29
0022501221,51,2025-12-14,2025-12-14/GSWPOR,1,POR,GSW,St. Curry 25' 3PT Pullup Jump Shot (6 PTS) (Green 2 AST),9,9,6,9,3,3,0,https://videos.nba.com/nba/pbp/media/2025/12/14/0022501221/51/d717e016-5875-4cae-0bcf-2849758d8f55_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/14/0022501221/51/d717e016-5875-4cae-0bcf-2849758d8f55_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=51&GameID=0022501221&Season=2025-2026&flag=1&title=St.+Curry+25%27+3PT+Pullup+Jump+Shot+%286+PTS%29+%28Green+2+AST%29
0022501221,422,2025-12-14,2025-12-14/GSWPOR,3,POR,GSW,St. Curry 33' 3PT Jump Shot (18 PTS) (Green 5 AST),67,67,70,73,3,3,6,https://videos.nba.com/nba/pbp/media/2025/12/14/0022501221/422/9dc58fb5-d875-f726-9f8d-f97f3d0e9e48_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/14/0022501221/422/9dc58fb5-d875-f726-9f8d-f97f3d0e9e48_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=422&GameID=0022501221&Season=2025-2026&flag=1&title=St.+Curry+33%27+3PT+Jump+Shot+%2818+PTS%29+%28Green+5+AST%29
0022501221,425,2025-12-14,2025-12-14/GSWPOR,3,POR,GSW,St. Curry 25' 3PT Step Back Jump Shot (21 PTS) (Post 3 AST),70,70,73,76,3,3,6,https://videos.nba.com/nba/pbp/media/2025/12/14/0022501221/425/7c50f8a8-5623-266a-86cf-be372e33a1f2_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/14/0022501221/425/7c50f8a8-5623-266a-86cf-be372e33a1f2_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=425&GameID=0022501221&Season=2025-2026&flag=1&title=St.+Curry+25%27+3PT+Step+Back+Jump+Shot+%2821+PTS%29+%28Post+3+AST%29
0022501221,437,2025-12-14,2025-12-14/GSWPOR,3,POR,GSW,St. Curry 26' 3PT Step Back Jump Shot (24 PTS),70,70,76,79,3,6,9,https://videos.nba.com/nba/pbp/media/2025/12/14/0022501221/437/9e18e560-c7e4-0e5d-9210-deb06419f126_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/14/0022501221/437/9e18e560-c7e4-0e5d-9210-deb06419f126_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=437&GameID=0022501221&Season=2025-2026&flag=1&title=St.+Curry+26%27+3PT+Step+Back+Jump+Shot+%2824+PTS%29
0022501221,465,2025-12-14,2025-12-14/GSWPOR,3,POR,GSW,St. Curry 32' 3PT Pullup Jump Shot (27 PTS),79,79,83,86,3,4,7,https://videos.nba.com/nba/pbp/media/2025/12/14/0022501221/465/7817a785-d9b4-e9b8-45d9-5ee28f17f21d_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/14/0022501221/465/7817a785-d9b4-e9b8-45d9-5ee28f17f21d_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=465&GameID=0022501221&Season=2025-2026&flag=1&title=St.+Curry+32%27+3PT+Pullup+Jump+Shot+%2827+PTS%29
0022501221,602,2025-12-14,2025-12-14/GSWPOR,4,POR,GSW,St. Curry 29' 3PT Step Back Jump Shot (37 PTS) (Podziemski 3 AST),99,99,106,109,3,7,10,https://videos.nba.com/nba/pbp/media/2025/12/14/0022501221/602/00b1419f-d672-c14e-6957-ebd816c2c2e4_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/14/0022501221/602/00b1419f-d672-c14e-6957-ebd816c2c2e4_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=602&GameID=0022501221&Season=2025-2026&flag=1&title=St.+Curry+29%27+3PT+Step+Back+Jump+Shot+%2837+PTS%29+%28Podziemski+3+AST%29
0022501221,640,2025-12-14,2025-12-14/GSWPOR,4,POR,GSW,St. Curry 3PT Running Jump Shot (40 PTS) (Podziemski 4 AST),113,113,112,115,3,1,2,https://videos.nba.com/nba/pbp/media/2025/12/14/0022501221/640/9058fc4f-8072-0f58-89f2-d3e0f459f241_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/14/0022501221/640/9058fc4f-8072-0f58-89f2-d3e0f459f241_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=640&GameID=0022501221&Season=2025-2026&flag=1&title=St.+Curry+3PT+Running+Jump+Shot+%2840+PTS%29+%28Podziemski+4+AST%29
0022501221,591,2025-12-14,2025-12-14/GSWPOR,4,POR,GSW,St. Curry 26' 3PT Step Back Jump Shot (34 PTS) (Hield 1 AST),99,99,103,106,3,4,7,https://videos.nba.com/nba/pbp/media/2025/12/14/0022501221/591/c5b10440-b3de-770f-4b7f-3edb404b6822_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/14/0022501221/591/c5b10440-b3de-770f-4b7f-3edb404b6822_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=591&GameID=0022501221&Season=2025-2026&flag=1&title=St.+Curry+26%27+3PT+Step+Back+Jump+Shot+%2834+PTS%29+%28Hield+1+AST%29
0022501221,710,2025-12-14,2025-12-14/GSWPOR,4,POR,GSW,St. Curry 26' 3PT Pullup Jump Shot (48 PTS) (Podziemski 5 AST),127,127,126,129,3,1,2,https://videos.nba.com/nba/pbp/media/2025/12/14/0022501221/710/691965b9-f54d-0199-60d6-bc1ed8a73d09_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/14/0022501221/710/691965b9-f54d-0199-60d6-bc1ed8a73d09_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=710&GameID=0022501221&Season=2025-2026&flag=1&title=St.+Curry+26%27+3PT+Pullup+Jump+Shot+%2848+PTS%29+%28Podziemski+5+AST%29
0022501215,664,2025-12-12,2025-12-12/MINGSW,4,GSW,MIN,St. Curry 27' 3PT Pullup Jump Shot (33 PTS) (Moody 2 AST),108,111,112,112,3,4,1,https://videos.nba.com/nba/pbp/media/2025/12/12/0022501215/664/b49ed49a-54ed-4bed-a662-452325fdf47b_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/12/0022501215/664/b49ed49a-54ed-4bed-a662-452325fdf47b_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=664&GameID=0022501215&Season=2025-2026&flag=1&title=St.+Curry+27%27+3PT+Pullup+Jump+Shot+%2833+PTS%29+%28Moody+2+AST%29
0022501215,390,2025-12-12,2025-12-12/MINGSW,3,GSW,MIN,St. Curry 27' 3PT Jump Shot (21 PTS) (Post 3 AST),65,68,70,70,3,5,2,https://videos.nba.com/nba/pbp/media/2025/12/12/0022501215/390/77ca8a4e-2f47-fd50-03a1-d48e206a22a1_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/12/0022501215/390/77ca8a4e-2f47-fd50-03a1-d48e206a22a1_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=390&GameID=0022501215&Season=2025-2026&flag=1&title=St.+Curry+27%27+3PT+Jump+Shot+%2821+PTS%29+%28Post+3+AST%29
0022501215,628,2025-12-12,2025-12-12/MINGSW,4,GSW,MIN,St. Curry 30' 3PT Jump Shot (30 PTS) (Butler III 4 AST),98,101,108,108,3,10,7,https://videos.nba.com/nba/pbp/media/2025/12/12/0022501215/628/6aa0bcc8-8ec6-5142-68a9-cf5a840c3825_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/12/0022501215/628/6aa0bcc8-8ec6-5142-68a9-cf5a840c3825_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=628&GameID=0022501215&Season=2025-2026&flag=1&title=St.+Curry+30%27+3PT+Jump+Shot+%2830+PTS%29+%28Butler+III+4+AST%29
0022501215,51,2025-12-12,2025-12-12/MINGSW,1,GSW,MIN,St. Curry 27' 3PT Jump Shot (8 PTS) (Butler III 2 AST),9,12,11,11,3,2,1,https://videos.nba.com/nba/pbp/media/2025/12/12/0022501215/51/b6af0ada-a2f9-2ad9-7afa-a70b448ead3a_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/12/0022501215/51/b6af0ada-a2f9-2ad9-7afa-a70b448ead3a_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=51&GameID=0022501215&Season=2025-2026&flag=1&title=St.+Curry+27%27+3PT+Jump+Shot+%288+PTS%29+%28Butler+III+2+AST%29
0022501215,26,2025-12-12,2025-12-12/MINGSW,1,GSW,MIN,St. Curry 28' 3PT Jump Shot (5 PTS) (Butler III 1 AST),4,7,4,4,3,0,3,https://videos.nba.com/nba/pbp/media/2025/12/12/0022501215/26/869fdb6e-543a-00d5-0cac-c7a6abd9c307_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/12/0022501215/26/869fdb6e-543a-00d5-0cac-c7a6abd9c307_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=26&GameID=0022501215&Season=2025-2026&flag=1&title=St.+Curry+28%27+3PT+Jump+Shot+%285+PTS%29+%28Butler+III+1+AST%29
0022501215,678,2025-12-12,2025-12-12/MINGSW,4,GSW,MIN,St. Curry 28' 3PT Step Back Jump Shot (36 PTS) (Butler III 5 AST),112,115,114,114,3,2,1,https://videos.nba.com/nba/pbp/media/2025/12/12/0022501215/678/66f2a45c-1fa8-6c09-e653-856d9795a7c3_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/12/12/0022501215/678/66f2a45c-1fa8-6c09-e653-856d9795a7c3_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=678&GameID=0022501215&Season=2025-2026&flag=1&title=St.+Curry+28%27+3PT+Step+Back+Jump+Shot+%2836+PTS%29+%28Butler+III+5+AST%29
0022500066,304,2025-11-26,2025-11-26/HOUGSW,2,GSW,HOU,Curry 27' 3PT Jump Shot (8 PTS) (Green 1 AST),52,55,44,44,3,8,11,https://videos.nba.com/nba/pbp/media/2025/11/26/0022500066/304/c506d94b-2644-6519-cc34-a42478d7b8db_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/26/0022500066/304/c506d94b-2644-6519-cc34-a42478d7b8db_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=304&GameID=0022500066&Season=2025-2026&flag=1&title=Curry+27%27+3PT+Jump+Shot+%288+PTS%29+%28Green+1+AST%29
0022500066,216,2025-11-26,2025-11-26/HOUGSW,2,GSW,HOU,Curry 27' 3PT Pullup Jump Shot (5 PTS),35,38,32,32,3,3,6,https://videos.nba.com/nba/pbp/media/2025/11/26/0022500066/216/297ae7b0-4961-6fef-269f-85f588335a22_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/26/0022500066/216/297ae7b0-4961-6fef-269f-85f588335a22_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=216&GameID=0022500066&Season=2025-2026&flag=1&title=Curry+27%27+3PT+Pullup+Jump+Shot+%285+PTS%29
0022500291,615,2025-11-24,2025-11-24/UTAGSW,4,GSW,UTA,Curry 28' 3PT Pullup Jump Shot (31 PTS) (Payton II 8 AST),116,119,93,93,3,23,26,https://videos.nba.com/nba/pbp/media/2025/11/24/0022500291/615/7008e061-89f3-eb0d-5008-107b5d92a270_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/24/0022500291/615/7008e061-89f3-eb0d-5008-107b5d92a270_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=615&GameID=0022500291&Season=2025-2026&flag=1&title=Curry+28%27+3PT+Pullup+Jump+Shot+%2831+PTS%29+%28Payton+II+8+AST%29
0022500291,457,2025-11-24,2025-11-24/UTAGSW,3,GSW,UTA,Curry 29' 3PT Step Back Jump Shot (26 PTS) (Hield 3 AST),87,90,75,75,3,12,15,https://videos.nba.com/nba/pbp/media/2025/11/24/0022500291/457/46058fe6-1706-d89d-16d2-eaaafdbbbdf8_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/24/0022500291/457/46058fe6-1706-d89d-16d2-eaaafdbbbdf8_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=457&GameID=0022500291&Season=2025-2026&flag=1&title=Curry+29%27+3PT+Step+Back+Jump+Shot+%2826+PTS%29+%28Hield+3+AST%29
0022500291,250,2025-11-24,2025-11-24/UTAGSW,2,GSW,UTA,Curry 27' 3PT Step Back Jump Shot (7 PTS),44,47,35,35,3,9,12,https://videos.nba.com/nba/pbp/media/2025/11/24/0022500291/250/db40efdd-b00f-59a7-1924-608609d9d984_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/24/0022500291/250/db40efdd-b00f-59a7-1924-608609d9d984_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=250&GameID=0022500291&Season=2025-2026&flag=1&title=Curry+27%27+3PT+Step+Back+Jump+Shot+%287+PTS%29
0022500291,299,2025-11-24,2025-11-24/UTAGSW,2,GSW,UTA,Curry 26' 3PT Step Back Jump Shot (12 PTS),58,61,47,47,3,11,14,https://videos.nba.com/nba/pbp/media/2025/11/24/0022500291/299/ade180fb-98e2-9ec8-07a8-e3a9a4eeec88_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/24/0022500291/299/ade180fb-98e2-9ec8-07a8-e3a9a4eeec88_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=299&GameID=0022500291&Season=2025-2026&flag=1&title=Curry+26%27+3PT+Step+Back+Jump+Shot+%2812+PTS%29
0022500291,355,2025-11-24,2025-11-24/UTAGSW,3,GSW,UTA,Curry 25' 3PT Jump Shot (15 PTS) (Payton II 6 AST),67,70,57,57,3,10,13,https://videos.nba.com/nba/pbp/media/2025/11/24/0022500291/355/f82db799-d6d5-90ae-ff47-256956882ea2_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/24/0022500291/355/f82db799-d6d5-90ae-ff47-256956882ea2_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=355&GameID=0022500291&Season=2025-2026&flag=1&title=Curry+25%27+3PT+Jump+Shot+%2815+PTS%29+%28Payton+II+6+AST%29
0022500291,379,2025-11-24,2025-11-24/UTAGSW,3,GSW,UTA,Curry 27' 3PT Pullup Jump Shot (18 PTS),77,80,63,63,3,14,17,https://videos.nba.com/nba/pbp/media/2025/11/24/0022500291/379/94261706-69d5-07ff-7e21-dc5671c119ef_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/24/0022500291/379/94261706-69d5-07ff-7e21-dc5671c119ef_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=379&GameID=0022500291&Season=2025-2026&flag=1&title=Curry+27%27+3PT+Pullup+Jump+Shot+%2818+PTS%29
0022500056,726,2025-11-21,2025-11-21/PORGSW,4,GSW,POR,Curry 27' 3PT Step Back Jump Shot (38 PTS),120,123,125,125,3,5,2,https://videos.nba.com/nba/pbp/media/2025/11/21/0022500056/726/029880ca-caa1-8ac8-85d5-bb349476ba66_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/21/0022500056/726/029880ca-caa1-8ac8-85d5-bb349476ba66_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=726&GameID=0022500056&Season=2025-2026&flag=1&title=Curry+27%27+3PT+Step+Back+Jump+Shot+%2838+PTS%29
0022500056,132,2025-11-21,2025-11-21/PORGSW,1,GSW,POR,Curry 24' 3PT Jump Shot (5 PTS) (Payton II 1 AST),17,20,25,25,3,8,5,https://videos.nba.com/nba/pbp/media/2025/11/21/0022500056/132/b96fc147-e845-cbc2-46ed-c197d1bf7ad7_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/21/0022500056/132/b96fc147-e845-cbc2-46ed-c197d1bf7ad7_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=132&GameID=0022500056&Season=2025-2026&flag=1&title=Curry+24%27+3PT+Jump+Shot+%285+PTS%29+%28Payton+II+1+AST%29
0022500056,318,2025-11-21,2025-11-21/PORGSW,2,GSW,POR,Curry 27' 3PT Step Back Jump Shot (11 PTS) (Payton II 2 AST),49,52,51,51,3,2,1,https://videos.nba.com/nba/pbp/media/2025/11/21/0022500056/318/120e44ce-9bc6-c1fb-87f3-c38c9e66c07e_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/21/0022500056/318/120e44ce-9bc6-c1fb-87f3-c38c9e66c07e_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=318&GameID=0022500056&Season=2025-2026&flag=1&title=Curry+27%27+3PT+Step+Back+Jump+Shot+%2811+PTS%29+%28Payton+II+2+AST%29
0022500056,634,2025-11-21,2025-11-21/PORGSW,4,GSW,POR,Curry 27' 3PT Jump Shot (30 PTS) (Butler III 5 AST),102,105,109,109,3,7,4,https://videos.nba.com/nba/pbp/media/2025/11/21/0022500056/634/5b9692e9-4c55-e954-4ce4-e83c16c949e0_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/21/0022500056/634/5b9692e9-4c55-e954-4ce4-e83c16c949e0_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=634&GameID=0022500056&Season=2025-2026&flag=1&title=Curry+27%27+3PT+Jump+Shot+%2830+PTS%29+%28Butler+III+5+AST%29
0022500056,701,2025-11-21,2025-11-21/PORGSW,4,GSW,POR,Curry 24' 3PT Step Back Jump Shot (35 PTS),113,116,117,117,3,4,1,https://videos.nba.com/nba/pbp/media/2025/11/21/0022500056/701/5a5ba0f6-9517-7385-04e5-44e274c24383_1280x720.mp4,https://videos.nba.com/nba/pbp/media/2025/11/21/0022500056/701/5a5ba0f6-9517-7385-04e5-44e274c24383_1280x720.jpg,https://www.nba.com/stats/events?GameEventID=701&GameID=0022500056&Season=2025-2026&flag=1&title=Curry+24%27+3PT+Step+Back+Jump+Shot+%2835+PTS%29
